name,brand,rating_count,total_reviews,rating_value,price,seller_name,seller_location,seller_store_link
Forme D10 (Black amp Red),Forme,1,1 Review,2,929,brand's store,"Firozabad , Uttar Pradesh",http://brands-store-1.shopclues.com
Karbonn K24+ (Black),Karbonn,0,0,0,1249,brand's store,"Firozabad , Uttar Pradesh",http://brands-store-1.shopclues.com
Forme Duos N1 (Blue),Forme,0,0,0,1149,brand's store,"Firozabad , Uttar Pradesh",http://brands-store-1.shopclues.com
"itel Ace2 Lite (Dual SIM, 1.8 Inch Display, 1000mAh Battery)",iTel,4,4 Reviews,5,849,brand's store,"Firozabad , Uttar Pradesh",http://brands-store-1.shopclues.com
"Habibi 2178 (Dual Sim, 1.8 Inch Inch Display, 1100 mAh Battery, Green)",Other,0,0,0,690,INFINITY SELLERS,"Delhi , Delhi",http://infinity-sellers.shopclues.com
"(Refurbished) Nokia 1600 (Single Sim, 1.4 Inches Display, Assorted Color) - Superb Condition, Like New",NOKIA,10,0,3.4,1299,AEstore,"Delhi , Delhi",http://aestore.shopclues.com
"Siavantage Pro Flip 1 (Dual Sim, 6.1 Cm (2.4 Inch) Display, 1500 Mah Battery, Grey)",Other,1,0,4,1700,INFINITY SELLERS,"Delhi , Delhi",http://infinity-sellers.shopclues.com
"(Refurbished) Redmi Note 7 Pro (Nebula Red, 64 GB)(4 GB RAM) - Good Condition",Redmi,0,0,0,6899,Mandal Enterprises,"New Delhi , Delhi",http://mandal-enterprises.shopclues.com
Refurbisbed Honor 20i 4gb Ram 128gb Storage Blue Excellent Condition,Honor,0,0,0,9339,SCSuperClone22,"Gurgaon , Haryana",http://scsuperclone22.shopclues.com
"Oneme FLIP FM-1  (Dual Sim, 2.4 Inch Display, 2000mAh Battery, Gold)",Oneme,9,0,2.7,1800,INFINITY SELLERS,"Delhi , Delhi",http://infinity-sellers.shopclues.com
"MTR DHOOM (Dual Sim, 2.4 Inch, 3000 mAh Battery, Light Blue)",MTR,0,0,0,1199,INFINITY SELLERS,"Delhi , Delhi",http://infinity-sellers.shopclues.com
"Gfive U220+ (Dual Sim, 1000 Mah Battery, 1.8 Inch Display, Black,Grey)",Gfive,0,0,0,689,Radhekrishan Enterprise,"Delhi , Delhi",http://radhekrishan-enterprise.shopclues.com
"Itel Power 450 (Dual Sim, 2.4 Inch Display, 2500mAh Battery, Dark Green)_710clone",iTel,2,0,5,1399,brand's store,"Firozabad , Uttar Pradesh",http://brands-store-1.shopclues.com
Nokia 105 (Blue),NOKIA,0,0,0,1299,brand's store,"Firozabad , Uttar Pradesh",http://brands-store-1.shopclues.com
"Pious P12 (Dual Sim, 1.8 Inch Display, 1000mAh Battery, Blue)",Other,397,53 Reviews,3.6,629,INFINITY SELLERS,"Delhi , Delhi",http://infinity-sellers.shopclues.com
"(Refurbished) Apple Iphone 8 (NA RAM, 64 GB Storage, Grey) - Good Condition",Apple,0,0,0,12999,Mandal Enterprises,"New Delhi , Delhi",http://mandal-enterprises.shopclues.com
Nokia 130 2023 (Dual Sim 2.4 Inch Inch Display 1450 mAh Battery Light Gold),NOKIA,5,1 Review,4,1829,brand's store,"Firozabad , Uttar Pradesh",http://brands-store-1.shopclues.com
"(Refurbished) Redmi Note 4  (4 GB RAM, 64 GB Storage, Black) - Good Condition",Redmi,1,0,2,5549,Mandal Enterprises,"New Delhi , Delhi",http://mandal-enterprises.shopclues.com
(Refurbished) OnePlus 7T 8Gb 128gb - Good Condition,Oneplus,1,0,2,13229,Mandal Enterprises,"New Delhi , Delhi",http://mandal-enterprises.shopclues.com
"KARBONN K9 max (Black, champagne)_314clone",Karbonn,1,0,2,1399,brand's store,"Firozabad , Uttar Pradesh",http://brands-store-1.shopclues.com
Jmax J80 Black Dark Blue,JMAX,6,0,4.3,659,Radhekrishan Enterprise,"Delhi , Delhi",http://radhekrishan-enterprise.shopclues.com
"Refurbished OnePlus Nord CE 2 5G (8GB RAM , 128GB Storage) - Good Condition",Oneplus,1,0,5,14029,Mandal Enterprises,"New Delhi , Delhi",http://mandal-enterprises.shopclues.com
"Nokia 105 Plus Single SIM, Keypad Mobile Phone with Wireless FM Radio, Memory Card Slot and MP3 Player  Red_360clone",NOKIA,0,0,0,1475,brand's store,"Firozabad , Uttar Pradesh",http://brands-store-1.shopclues.com
"Itel Power 450 (Dual Sim, 2.4 Inch Display, 2500mAh Battery, Light Green)",iTel,0,0,0,1399,brand's store,"Firozabad , Uttar Pradesh",http://brands-store-1.shopclues.com
"Refurbished OnePlus Nord N20 SE (4GB RAM, 64GB Internal Storage, Black)- Superb Condition, Like New",Oneplus,0,0,0,11999,DIGIBUFF INDIA,"Gurgaon , Haryana",http://digibuff-india.shopclues.com
"(Refurbished) OPPO A16K  (4 GB RAM, 64 GB Storage, Black) - Superb Condition, Like New",Oppo,0,0,0,10999,DIGIBUFF INDIA,"Gurgaon , Haryana",http://digibuff-india.shopclues.com
"Ringme Shine RG (Dual Sim, 3000 mAh Battery, 2.4 Inches Display, Light Blue)",Ringme,0,0,0,800,INFINITY SELLERS,"Delhi , Delhi",http://infinity-sellers.shopclues.com
"Nokia 105 Plus Single SIM, Keypad Mobile Phone with Wireless FM Radio, Memory Card Slot and MP3 Player_361clone",NOKIA,0,0,0,1475,brand's store,"Firozabad , Uttar Pradesh",http://brands-store-1.shopclues.com
"(Refurbished) Vivo Y67 (Gold, 4GB RAM, 64GB Storage) - Superb Condition, Like New",Vivo,0,0,0,5999,Schedder Technology Solutions Pvt Ltd,"Gurgaon , Haryana",http://schedder-technology-solutions-pvt-ltd.shopclues.com
"(Refurbished) Vivo Y67 (6GB RAM, 128GB Storage) - Superb Condition, Like New",Vivo,2,0,3.5,5999,DIGIBUFF INDIA,"Gurgaon , Haryana",http://digibuff-india.shopclues.com
"OPPO F17 (Dynamic Orange, 128 GB)  (6 GB RAM) REFURBISHED",Oppo,0,0,0,9999,S V COLLECTIONS,"Hyderabad , Telangana",http://s-v-collections-1.shopclues.com
Refurbished Samsung Galaxy S9+ 64 Gb 6 Gb Ram Refurbieshed Mobile Phone,Samsung,0,0,0,16999,S V COLLECTIONS,"Hyderabad , Telangana",http://s-v-collections-1.shopclues.com
Redmi Note 7 Pro 64 GB Storage 4GB RAM Refurbished,Redmi,0,0,0,7999,S V COLLECTIONS,"Hyderabad , Telangana",http://s-v-collections-1.shopclues.com
"Apple iPhone 6s Refurbished (gold, 16 GB) touch id not work",Apple,0,0,0,8888,S V COLLECTIONS,"Hyderabad , Telangana",http://s-v-collections-1.shopclues.com
"(Refurbished) Redmi Note 7 Pro (4 GB RAM, 64 GB Storage, Neptune Blue) - Superb Condition, Like New",Redmi,0,0,0,6666,S V COLLECTIONS,"Hyderabad , Telangana",http://s-v-collections-1.shopclues.com
"(Refurbished) Redmi Note 7 Pro (6 GB RAM, 128 GB Storage, Nebula Red) - Superb Condition, Like New",Redmi,1,0,4,7777,S V COLLECTIONS,"Hyderabad , Telangana",http://s-v-collections-1.shopclues.com
"(Refurbished) Apple Iphone 6 S plus 64 Gb  Phone - Superb Condition, Like New",Apple,0,0,0,14999,S V COLLECTIONS,"Hyderabad , Telangana",http://s-v-collections-1.shopclues.com
"(Refurbished) Redmi Note 7 Pro (6 GB RAM, 128 GB Storage, Blue) - Superb Condition, Like New",Redmi,0,0,0,7777,S V COLLECTIONS,"Hyderabad , Telangana",http://s-v-collections-1.shopclues.com
"(Refurbished) Redmi Note 7 Pro (6 GB RAM, 128 GB Storage, Moonlight White) - Superb Condition, Like New",Redmi,0,0,0,7777,S V COLLECTIONS,"Hyderabad , Telangana",http://s-v-collections-1.shopclues.com
"(Refurbished) Apple iPhone 6  (1 GB RAM, 64 GB Storage) - Superb Condition, Like New",Apple,0,0,0,9999,S V COLLECTIONS,"Hyderabad , Telangana",http://s-v-collections-1.shopclues.com
"(Refurbished) Apple Iphone 7 Plus 128 GB Black - Superb Condition, Like New",Apple,0,0,0,15000,S V COLLECTIONS,"Hyderabad , Telangana",http://s-v-collections-1.shopclues.com
Refurbished Apple Iphone 6S (32GB),Apple,0,0,0,12500,S V COLLECTIONS,"Hyderabad , Telangana",http://s-v-collections-1.shopclues.com
"(Refurbished) Redmi K20  (6 GB RAM, 64 GB Storage, Glacier Blue) - Superb Condition, Like New",Redmi,1,0,4,10500,S V COLLECTIONS,"Hyderabad , Telangana",http://s-v-collections-1.shopclues.com
"(Refurbished) Vivo Y67 (Gold, 6GB RAM, 128GB Storage) - Superb Condition, Like New",Vivo,41,8 Reviews,2.4,5999,DIGIBUFF INDIA,"Gurgaon , Haryana",http://digibuff-india.shopclues.com
"(Refurbished) Oppo F9 Pro Twilight Blue 6GB RAM 64G ROM Smartphone - Superb Condition, Like New",Oppo,0,0,0,9999,S V COLLECTIONS,"Hyderabad , Telangana",http://s-v-collections-1.shopclues.com
"Oppo F9 Pro 64 GB, 6 GB RAM Refurbished Phone",Oppo,3,0,4.3,9999,S V COLLECTIONS,"Hyderabad , Telangana",http://s-v-collections-1.shopclues.com
Apple iPhone XS 4GB RAM 64GB ROM Space Grey Refurbished,Apple,0,0,0,21500,S V COLLECTIONS,"Hyderabad , Telangana",http://s-v-collections-1.shopclues.com
Refurbished Apple iPhone 7 Plus 32 Gb  Phone,Apple,1,0,2,22500,S V COLLECTIONS,"Hyderabad , Telangana",http://s-v-collections-1.shopclues.com
"Kechaoda A27 (Dual Sim, 800 mAh Battery, Black)",Kechaoda,4,0,4.5,1209,INFINITY SELLERS,"Delhi , Delhi",http://infinity-sellers.shopclues.com
"MTR Flip (Dual SIM, 2.4 Inch Display, 2000 mAh Battery, Gold)",MTR,1,0,5,1750,INFINITY SELLERS,"Delhi , Delhi",http://infinity-sellers.shopclues.com
Nokia Ta-1010105 Black,NOKIA,11,1 Review,3.5,1299,brand's store,"Firozabad , Uttar Pradesh",http://brands-store-1.shopclues.com
"(Refurbished) Redmi Note 3 (3 GB RAM, 32 GB Storage, Gold) - Superb Condition, Like New",Redmi,2,0,3.5,4999,DIGIBUFF INDIA,"Gurgaon , Haryana",http://digibuff-india.shopclues.com
"(Refurbished) Apple iPhone 7 (2GB RAM, 128GB Internal Storage) - Superb Condition, Like New",Apple,1,0,4,12000,S V COLLECTIONS,"Hyderabad , Telangana",http://s-v-collections-1.shopclues.com
"Refurbished VIVO Y93 (6 GB RAM , 128 GB Storage) - Good Condition",Vivo,0,0,0,6999,Mandal Enterprises,"New Delhi , Delhi",http://mandal-enterprises.shopclues.com
"(Refurbished) Samsung J6 Plus (4 GB RAM, 64 GB Storage, Black) - Superb Condition, Like New",Samsung,0,0,0,6599,DIGIBUFF INDIA,"Gurgaon , Haryana",http://digibuff-india.shopclues.com
"MTR BOLD  (Dual Sim, 2.8 Inch Display, 3000mAh Battery, Gold, Black)",MTR,1,0,4,1100,INFINITY SELLERS,"Delhi , Delhi",http://infinity-sellers.shopclues.com
"Second Hand (Refurbished) Vivo Y67 (Gold, 6GB RAM, 128GB Storage) - Superb Condition, Like New",Vivo,0,0,0,5499,SCSuperClone22,"Gurgaon , Haryana",http://scsuperclone22.shopclues.com
"(Refurbished) Vivo Y93 (Red, 6GB RAM, 128GB Storage) - Superb Condition, Like New",Vivo,0,0,0,6999,Schedder Technology Solutions Pvt Ltd,"Gurgaon , Haryana",http://schedder-technology-solutions-pvt-ltd.shopclues.com
"Ringme R1 PRO BULLET  (Dual Sim, 2.4 Inch Display, 3000mAh Battery, Blue)",Ringme,0,0,0,850,INFINITY SELLERS,"Delhi , Delhi",http://infinity-sellers.shopclues.com
"(Refurbished) Vivo Y93 (6 GB RAM, 128 GB Storage, Red) - Superb Condition, Like New",Vivo,0,0,0,6999,Schedder Technology Solutions Pvt Ltd,"Gurgaon , Haryana",http://schedder-technology-solutions-pvt-ltd.shopclues.com
"(Refurbished) Apple Iphone X 64 Gb Excellent Condition - Superb Condition, Like New",Apple,0,0,0,22499,Schedder Technology Solutions Pvt Ltd,"Gurgaon , Haryana",http://schedder-technology-solutions-pvt-ltd.shopclues.com
"(Refurbished) Apple iPhone 6s - Superb Condition, Like New",Apple,1,1 Review,2,9999,S V COLLECTIONS,"Hyderabad , Telangana",http://s-v-collections-1.shopclues.com
Nokia 105 TA-1416 DS (Blue)_353clone,NOKIA,0,0,0,1399,brand's store,"Firozabad , Uttar Pradesh",http://brands-store-1.shopclues.com
"(Refurbished) Oppo F5 (6GB RAM, 128GB Storage) - Superb Condition, Like New",Oppo,0,0,0,6999,DIGIBUFF INDIA,"Gurgaon , Haryana",http://digibuff-india.shopclues.com
"MTR S1100 (Dual Sim, 2.4 Inch, 3000 mAh Battery, Dark Blue)",MTR,0,0,0,1199,INFINITY SELLERS,"Delhi , Delhi",http://infinity-sellers.shopclues.com
"(Refurbished) Vivo Y17 (VIVO 1902) (6 GB RAM, 128 GB Storage)",Vivo,3,0,3.7,10189,Super Clone 44,"Gurgaon , Haryana",http://super-clone-44.shopclues.com
Karbonn KX3 (White & Grey),Karbonn,3,0,4,899,brand's store,"Firozabad , Uttar Pradesh",http://brands-store-1.shopclues.com
MTR M5 Bluetooth Dialer Mobile with Dual SimDual StandbyCameraMp3 PlayerFlash Light,MTR,0,0,0,1249,INFINITY SELLERS,"Delhi , Delhi",http://infinity-sellers.shopclues.com
Samsung Galaxy S9 Plus 64 GB 6 GB Refurbished Phone Midnight Black,Samsung,3,2 Reviews,5,16999,S V COLLECTIONS,"Hyderabad , Telangana",http://s-v-collections-1.shopclues.com
Apple Iphone Xs Max 64 Gb 4 Gb Ram Refurbished Mobile Phone,Apple,0,0,0,21222,S V COLLECTIONS,"Hyderabad , Telangana",http://s-v-collections-1.shopclues.com
Kechaoda K116 1.8 Inches Dual Sim,Kechaoda,7,0,3.1,1299,INFINITY SELLERS,"Delhi , Delhi",http://infinity-sellers.shopclues.com
"Refurbished Oppo F5 (6GB RAM, 128GB Storage)- Superb Condition, Like New",Oppo,0,0,0,6999,DIGIBUFF INDIA,"Gurgaon , Haryana",http://digibuff-india.shopclues.com
"(Refurbisbed) Honor 20i (6GB RAM, 64GB Storage, Blue) (Excellent Condition, Like New)",Honor,0,0,0,9179,SCSuperClone22,"Gurgaon , Haryana",http://scsuperclone22.shopclues.com
"Ringme R1+ 1709 (Dual Sim, 1.8 Inch Display, 1000mAh Battery, Green)",Ringme,0,0,0,690,INFINITY SELLERS,"Delhi , Delhi",http://infinity-sellers.shopclues.com
"Ringme R1 (Dual Sim, 1.8 Inch Display, 1000mAh Battery, Blue)",Ringme,0,0,0,690,INFINITY SELLERS,"Delhi , Delhi",http://infinity-sellers.shopclues.com
"Ringme R+ 1 (Dual Sim, 1.8 Inch Display, 1000mAh Battery, Blue)",Ringme,0,0,0,690,INFINITY SELLERS,"Delhi , Delhi",http://infinity-sellers.shopclues.com
Apple Iphone 7 Plus 128 GB Black Refurbished Phone  (3 Months Seller Warranty),Apple,13,2 Reviews,3.2,15000,S V COLLECTIONS,"Hyderabad , Telangana",http://s-v-collections-1.shopclues.com
"(Refurbished)Blackberry Passport Q30 Black Smartphone - Superb Condition, Like New",Blackberry,0,0,0,21999,Global I Sources,"Mumbai , Maharashtra",http://global-i-sources.shopclues.com
"Siavantage Pro 314C (Dual Sim, 4.57 Cm (1.8 Inch) Display, 1000 Mah Battery, Red)",Other,0,0,0,650,INFINITY SELLERS,"Delhi , Delhi",http://infinity-sellers.shopclues.com
"Lvix Power 4 (Dual Sim, 4.5 Cm (1.77 Inch) Display, 2500 Mah Battery, Blue)",Other,0,0,0,780,INFINITY SELLERS,"Delhi , Delhi",http://infinity-sellers.shopclues.com
"Sia Pro Flip2 (Dual Sim, 6.1 Cm (2.4 Inch) Display, 2000 Mah Battery, Purple)",SIA,0,0,0,1700,INFINITY SELLERS,"Delhi , Delhi",http://infinity-sellers.shopclues.com
"Sia Pro 312C (Dual Sim, 4.5 Cm (1.77 Inch) Display, 1050 Mah Battery, Dark Green)",SIA,0,0,0,620,INFINITY SELLERS,"Delhi , Delhi",http://infinity-sellers.shopclues.com
"Oneme Fm-2 F1701 (Dual Sim, 4.57 Cm (1.8 Inch) Display, 1100 Mah Battery, Black, Blue)",Oneme,0,0,0,620,INFINITY SELLERS,"Delhi , Delhi",http://infinity-sellers.shopclues.com
"Ringme SHINE  (Dual Sim, 2.4 Inch Display, 3000mAh Battery, Light Blue)",Ringme,0,0,0,899,INFINITY SELLERS,"Delhi , Delhi",http://infinity-sellers.shopclues.com
Nokia 130 2023 (Dual Sim 2.4 Inch Inch Display 1450 mAh Battery Light Gold)_612clone,NOKIA,1,0,2,1949,brand's store,"Firozabad , Uttar Pradesh",http://brands-store-1.shopclues.com
"MTR S1000 (Dual Sim, 3000mAh Battery, Blue)",MTR,2,0,4.5,1139,INFINITY SELLERS,"Delhi , Delhi",http://infinity-sellers.shopclues.com
Itel IT 2163 (Red),iTel,0,0,0,975,brand's store,"Firozabad , Uttar Pradesh",http://brands-store-1.shopclues.com
"Mtr M2400 (Dual Sim, 4.5 Cm (1.77 Inch) Display, 3000 Mah Battery, Blue)",MTR,0,0,0,850,INFINITY SELLERS,"Delhi , Delhi",http://infinity-sellers.shopclues.com
"(Refurbished) OPPO A16  (6 GB RAM, 128 GB Storage, Crystal Black) - Superb Condition, Like New",Oppo,0,0,0,9999,DIGIBUFF INDIA,"Gurgaon , Haryana",http://digibuff-india.shopclues.com
"(Refurbished) SAMSUNG Galaxy A13  (4 GB RAM, 128 GB Storage, Blue) - Superb Condition, Like New",Samsung,0,0,0,9999,DIGIBUFF INDIA,"Gurgaon , Haryana",http://digibuff-india.shopclues.com
"Ringme Micro1 (Dual Sim, 0.66 Inch Display, 800mAh Battery, Silver)",Ringme,0,0,0,880,INFINITY SELLERS,"Delhi , Delhi",http://infinity-sellers.shopclues.com
"(Refurbished) Redmi Y1 (3 GB RAM, 32 GB Storage, Gold) - Superb Condition, Like New",Redmi,0,0,0,4999,DIGIBUFF INDIA,"Gurgaon , Haryana",http://digibuff-india.shopclues.com
"(Refurbished)  Redmi 9A (Black, 6 GB RAM, 128 GB Storage) - Superb Condition, Like New",Redmi,1,0,4,8949,SCSuperClone22,"Gurgaon , Haryana",http://scsuperclone22.shopclues.com
"Sia Pro Fold 2 (Dual Sim, 6.1 Cm (2.4 Inch) Display, 2000 Mah Battery, Dark Gold)",SIA,0,0,0,1700,INFINITY SELLERS,"Delhi , Delhi",http://infinity-sellers.shopclues.com
Oneplus 7 Refurbished 128GB Storage 6 GB RAM,Oneplus,1,0,4,13999,S V COLLECTIONS,"Hyderabad , Telangana",http://s-v-collections-1.shopclues.com
"Ringme Pro 2 (Dual Sim, 2 Inch Display, 1050mAh Battery, Blue)",Ringme,0,0,0,1710,INFINITY SELLERS,"Delhi , Delhi",http://infinity-sellers.shopclues.com
MTR M1 Bluetooth Dialer Mobile with Dual SimDual StandbyCameraMp3 PlayerFlash Light,MTR,6,1 Review,3.7,1129,INFINITY SELLERS,"Delhi , Delhi",http://infinity-sellers.shopclues.com
"Pear P200 (Dual Sim, 3000 mAh Battery, 1.8 Inches Display, Blue)",Pear,0,0,0,800,INFINITY SELLERS,"Delhi , Delhi",http://infinity-sellers.shopclues.com
"GFive Rose 312 (Dual Sim, 1050 mAh Battery, 1.8 Inches Display, Blue)",Gfive,0,0,0,700,INFINITY SELLERS,"Delhi , Delhi",http://infinity-sellers.shopclues.com
"MTR M 600 (Dual Sim, 3000 mAh Battery, 1.77 Inches Display, Blue)",MTR,0,0,0,800,INFINITY SELLERS,"Delhi , Delhi",http://infinity-sellers.shopclues.com
"Oneme Foldd Z (Dual Sim, 2 Inch Display, 1050mAh Battery, Black)",Oneme,0,0,0,1700,INFINITY SELLERS,"Delhi , Delhi",http://infinity-sellers.shopclues.com
"Pear NEO (Dual Sim, 1000 mAh Battery, 1.8 Inches Display, DARK BLACK)",Pear,0,0,0,690,INFINITY SELLERS,"Delhi , Delhi",http://infinity-sellers.shopclues.com
"GFive Rose 320 (Dual Sim, 950 mAh Battery, 1.8 Inches Display, Black)",Gfive,0,0,0,700,INFINITY SELLERS,"Delhi , Delhi",http://infinity-sellers.shopclues.com
"Ringme R1+ ROYAL  (Dual Sim, 1.77 Inch Display, 3000mAh Battery, Blue)",Ringme,0,0,0,720,INFINITY SELLERS,"Delhi , Delhi",http://infinity-sellers.shopclues.com
"(Refurbished) NEW BLACKBERRY Z30 4G - Superb Condition, Like New",Blackberry,1,1 Review,5,8599,Itech Traders,"Mumbai , Maharashtra",http://itech-traders.shopclues.com
"(Refurbished) Realme 3i 3Gb 32Gb (3 GB RAM, 32 GB Storage, Diamond Blue) - Superb Condition, Like New",Realme,0,0,0,6499,DIGIBUFF INDIA,"Gurgaon , Haryana",http://digibuff-india.shopclues.com
"(Refurbished) Vivo Y71 (6 GB RAM, 128 GB Storage) - Superb Condition, Like New",Vivo,19,1 Review,3,6999,SCSuperClone22,"Gurgaon , Haryana",http://scsuperclone22.shopclues.com
"PEAR P700 (Dual Sim, 1.8 Inch Display, 3000 mAh Battery, Light Blue)",Pear,2,0,4,899,INFINITY SELLERS,"Delhi , Delhi",http://infinity-sellers.shopclues.com
"(Refurbished) POCO M3 (6 GB RAM, 128 GB Storage, Black) - Superb Condition, Like New",Poco,0,0,0,9999,DIGIBUFF INDIA,"Gurgaon , Haryana",http://digibuff-india.shopclues.com
"MTR Erica (Dual SIM, 1.77 Inch Display, 1100mAh Battery, Light Blue)",MTR,0,0,0,749,INFINITY SELLERS,"Delhi , Delhi",http://infinity-sellers.shopclues.com
"MTR Orchid (Dual SIM, 1.77 Inch Display, 1100mAh Battery, Light Blue)",MTR,0,0,0,749,INFINITY SELLERS,"Delhi , Delhi",http://infinity-sellers.shopclues.com
MTR M2 Bluetooth Dialer Mobile with Dual SimDual StandbyCameraMp3 Player,MTR,1,0,2,1129,INFINITY SELLERS,"Delhi , Delhi",http://infinity-sellers.shopclues.com
"MTR M340 (Dual SIM, 1.77 Inch Display, 1100mAh Battery, Purple)",MTR,0,0,0,749,INFINITY SELLERS,"Delhi , Delhi",http://infinity-sellers.shopclues.com
"KECHAODA K200 (Dual SIM, 1.3 Inch Display, 400mAh Battery, Black)",Kechaoda,0,0,0,1100,INFINITY SELLERS,"Delhi , Delhi",http://infinity-sellers.shopclues.com
"KECHAODA K116 (Dual SIM, 1.8 Inch Display, 400mAh Battery, Fusion Black)",Kechaoda,0,0,0,1200,INFINITY SELLERS,"Delhi , Delhi",http://infinity-sellers.shopclues.com
"Pear P100 (Dual Sim, 3000 mAh Battery, 1.8 Inches Display, Red)",Pear,0,0,0,800,INFINITY SELLERS,"Delhi , Delhi",http://infinity-sellers.shopclues.com
"(Refurbished) Vivo Y67 Gold 4gb Ram 64gb Storage - Superb Condition, Like New",Vivo,0,0,0,5999,DIGIBUFF INDIA,"Gurgaon , Haryana",http://digibuff-india.shopclues.com
"(Refurbisbed) Honor 20i (4GB RAM, 128GB Storage, Black) - Superb Condition, Like New",Honor,0,0,0,9369,SCSuperClone22,"Gurgaon , Haryana",http://scsuperclone22.shopclues.com
"(Refurbished) Redmi 10A (6 GB RAM, 128 GB Storage, Charcoal Black) - Superb Condition, Like New",Redmi,0,0,0,9499,SCSuperClone22,"Gurgaon , Haryana",http://scsuperclone22.shopclues.com
"Itel Muzik 110 (Dual SIM, 1.8 Inch Display, 1900mAh Battery, Deep Blue)_568clone",iTel,0,0,0,1299,brand's store,"Firozabad , Uttar Pradesh",http://brands-store-1.shopclues.com
"(Refurbished) Oppo F9 Pro 64 GB, 6 GB RAM Phone - Superb Condition, Like New",Oppo,0,0,0,8999,S V COLLECTIONS,"Hyderabad , Telangana",http://s-v-collections-1.shopclues.com
"Itel It2175 (Dual Sim ,1.8 Inch Display, 1200 mAh Battery, Deep Blue)_579clone",iTel,0,0,0,1099,brand's store,"Firozabad , Uttar Pradesh",http://brands-store-1.shopclues.com
"Itel It2175 (Dual Sim ,1.8 Inch Display, 1200 mAh Battery, Black)_578clone",iTel,0,0,0,1099,brand's store,"Firozabad , Uttar Pradesh",http://brands-store-1.shopclues.com
Itel Muzik 400 Core (Black)_542clone,iTel,0,0,0,1599,brand's store,"Firozabad , Uttar Pradesh",http://brands-store-1.shopclues.com
"Second Hand (Refurbished) Vivo Y67 (Gold, 4GB RAM, 64GB Storage) - Superb Condition, Like New",Vivo,0,0,0,5999,SCSuperClone22,"Gurgaon , Haryana",http://scsuperclone22.shopclues.com
Nokia 110 DS_404clone,NOKIA,0,0,0,1749,brand's store,"Firozabad , Uttar Pradesh",http://brands-store-1.shopclues.com
"MTR PRO (Dual SIM, 1.4 Inch Display, 1100mAh Battery, Gree)",MTR,0,0,0,849,INFINITY SELLERS,"Delhi , Delhi",http://infinity-sellers.shopclues.com
PEAR100(Blue)Phonewith1.8INCHDisplay3000MAHBatteryContainsManyIndianLanguageVibration,MTR,0,0,0,829,INFINITY SELLERS,"Delhi , Delhi",http://infinity-sellers.shopclues.com
"Second Hand (Refurbished) Vivo Y93 (Blue, 6GB RAM, 128GB Storage) - Superb Condition, Like New",Vivo,0,0,0,6999,SCSuperClone22,"Gurgaon , Haryana",http://scsuperclone22.shopclues.com
MTR M2163 (Maroon),MTR,0,0,0,824,INFINITY SELLERS,"Delhi , Delhi",http://infinity-sellers.shopclues.com
